%time r y
3.18 0.287197 0.186125701892
3.2 0.287197 0.203834110537
3.22 0.306124 0.220936266604
3.24 0.306124 0.237240977298
3.26 0.322044 0.252663593702
3.28 0.322044 0.267139564707
3.3 0.351653 0.28062357505
3.32 0.351653 0.293235195106
3.34 0.377702 0.305221288697
3.36 0.377702 0.316770178063
3.38 0.415937 0.328018017855
3.4 0.415937 0.339193445502
3.42 0.453966 0.350590225798
3.44 0.453966 0.362434750887
3.46 0.48063 0.37489231393
3.48 0.48063 0.387974322493
3.5 0.49191 0.401568651701
3.52 0.49191 0.415431797413
3.54 0.494286 0.429223112915
3.56 0.494286 0.442592804593
3.58 0.507213 0.455195300858
3.6 0.507213 0.466872734267
3.62 0.518969 0.47762238562
3.64 0.518969 0.487463132157
3.66 0.530192 0.496431761049
3.68 0.530192 0.504583864413
3.7 0.551565 0.511988207584
3.72 0.551565 0.518816343633
3.74 0.564163 0.525315758944
3.76 0.564163 0.531619077348
3.78 0.56768 0.537763403552
3.8 0.56768 0.543704712682
3.82 0.562122 0.549335061681
3.84 0.562122 0.55449874082
3.86 0.55983 0.559006928547
3.88 0.55983 0.562759913827
3.9 0.556156 0.565732205435
3.92 0.556156 0.56791798623
3.94 0.541993 0.569327974468
3.96 0.541993 0.569905246946
3.98 0.511964 0.56954115509
4 0.511964 0.568041494334
4.02 0.49172 0.565150313656
4.04 0.49172 0.560797811991
4.06 0.475625 0.555064400544
4.08 0.475625 0.548099070861
4.1 0.46788 0.540101508272
4.12 0.46788 0.531342512486
4.14 0.474913 0.522140407732
4.16 0.474913 0.512897647261
4.18 0.482016 0.504069893319
4.2 0.482016 0.496009642897
4.22 0.484155 0.488975216437
4.24 0.484155 0.483095306735
4.26 0.481119 0.478389958592
4.28 0.481119 0.474788941911
4.3 0.4732 0.472151633456
4.32 0.4732 0.470288091311
4.34 0.483212 0.46897517848
4.36 0.483212 0.468172701735
4.38 0.493427 0.467987331794
4.4 0.493427 0.468483665211
4.42 0.503198 0.46969179728
4.44 0.503198 0.471607175545
4.46 0.515766 0.474197502064
4.48 0.515766 0.477437898797
4.5 0.523986 0.481310032625
4.52 0.523986 0.485738255424
4.54 0.530713 0.490603993609
4.56 0.530713 0.495783434248
4.58 0.536959 0.501152588626
4.6 0.536959 0.506600623328
4.62 0.537499 0.512031102137
4.64 0.537499 0.517316336105
4.66 0.538377 0.522308382178
4.68 0.538377 0.526901614453
4.7 0.531265 0.531027673278
4.72 0.531265 0.534576963888
4.74 0.52349 0.537411247882
4.76 0.52349 0.539438845494
4.78 0.522977 0.54060815468
4.8 0.522977 0.540971883588
4.82 0.526079 0.540664326918
4.84 0.526079 0.539848666735
4.86 0.529027 0.538706049491
4.88 0.529027 0.537392422239
4.9 0.517267 0.536038302533
4.92 0.517267 0.534620290009
4.94 0.491111 0.532992972635
4.96 0.491111 0.530920282412
4.98 0.454164 0.528101200281
5 0.454164 0.524224716348
5.02 0.409039 0.518982284032
5.04 0.409039 0.512101269174
5.06 0.348922 0.503347308123
5.08 0.348922 0.49246481615
5.1 0.29147 0.479190679464
5.12 0.29147 0.463421190083
5.14 0.238786 0.445183226216
5.16 0.238786 0.4246267685
5.18 0.182533 0.401995716029
5.2 0.182533 0.377527457183
5.22 0.13234 0.351446631213
5.24 0.13234 0.324044949885
5.26 0.084793 0.295657128676
5.28 0.084793 0.2666106806
5.3 0.02869 0.237216181058
5.32 0.02869 0.207660514561
5.34 -0.030142 0.178025273025
5.36 -0.030142 0.148355767052
5.38 -0.107677 0.118665870717
5.4 -0.107677 0.0888022123212
5.42 -0.196189 0.0584833337947
5.44 -0.196189 0.027402598149
5.46 -0.282459 -0.00475698087155
5.48 -0.282459 -0.0381926426911
5.5 -0.362092 -0.0729993514168
5.52 -0.362092 -0.109147277266
5.54 -0.411019 -0.146507326689
5.56 -0.411019 -0.184661748147
5.58 -0.450039 -0.222976732311
5.6 -0.450039 -0.260850308835
5.62 -0.482475 -0.297725243794
5.64 -0.482475 -0.333129339369
5.66 -0.535964 -0.366675231742
5.68 -0.535964 -0.398302211274
5.7 -0.583369 -0.428212684966
5.72 -0.583369 -0.456574199547
5.74 -0.63543 -0.483522935984
5.76 -0.63543 -0.509260028108
5.78 -0.685971 -0.534030962897
5.8 -0.685971 -0.558053788781
5.82 -0.737863 -0.581517378657
5.84 -0.737863 -0.604605854505
5.86 -0.784563 -0.627492784967
5.88 -0.784563 -0.65027923813
5.9 -0.819198 -0.673004859625
5.92 -0.819198 -0.69559748601
5.94 -0.858207 -0.717897892547
5.96 -0.858207 -0.739827647163
5.98 -0.899053 -0.7613746815
6 -0.899053 -0.782558479863
6.02 -0.94494 -0.803423560479
6.04 -0.94494 -0.824061448893
6.06 -0.987787 -0.844598102896
6.08 -0.987787 -0.865111344397
6.1 -1.018478 -0.885638202366
6.12 -1.018478 -0.906100785235
6.14 -1.04303 -0.926332046621
6.16 -1.04303 -0.946152065568
6.18 -1.049477 -0.965376237731
6.2 -1.049477 -0.983716726436
6.22 -1.063064 -1.00081359439
6.24 -1.063064 -1.01648473271
6.26 -1.073515 -1.03069549517
6.28 -1.073515 -1.04344055
6.3 -1.067921 -1.0547394117
6.32 -1.067921 -1.06451669548
6.34 -1.063338 -1.07262430339
6.36 -1.063338 -1.0790115777
6.38 -1.044549 -1.08370663107
6.4 -1.044549 -1.08666550401
6.42 -1.028673 -1.08778907453
6.44 -1.028673 -1.08708866999
6.46 -1.016534 -1.08466271508
6.48 -1.016534 -1.08068380881
6.5 -1.011588 -1.07537830684
6.52 -1.011588 -1.06903863144
6.54 -1.000926 -1.06199997072
6.56 -1.000926 -1.05450605193
6.58 -0.984602 -1.0467195033
6.6 -0.984602 -1.03873226601
6.62 -0.979566 -1.03057600172
6.64 -0.979566 -1.02238263709
6.66 -0.965023 -1.01435877342
6.68 -0.965023 -1.0065800181
6.7 -0.943999 -0.999015613808
6.72 -0.943999 -0.991576783176
6.74 -0.924721 -0.984130726613
6.76 -0.924721 -0.976586577569
6.78 -0.906633 -0.968889697502
6.8 -0.906633 -0.961011689614
6.82 -0.883386 -0.95294638655
6.84 -0.883386 -0.944649582634
6.86 -0.856917 -0.936048529967
6.88 -0.856917 -0.927067124012
6.9 -0.832894 -0.917629024639
6.92 -0.832894 -0.907710542994
6.94 -0.819043 -0.897330768794
6.96 -0.819043 -0.886611046394
6.98 -0.80621 -0.875750266181
7 -0.80621 -0.864921940627
7.02 -0.80437 -0.854273916771
7.04 -0.80437 -0.84401643565
7.06 -0.790019 -0.834401781424
7.08 -0.790019 -0.825499320688
7.1 -0.745354 -0.817230623716
7.12 -0.745354 -0.80924309733
7.14 -0.696239 -0.800976903666
7.16 -0.696239 -0.791953409219
7.18 -0.654173 -0.781773759235
7.2 -0.654173 -0.770219255687
7.22 -0.60825 -0.757223156081
7.24 -0.60825 -0.74274719069
7.26 -0.564341 -0.726778469963
7.28 -0.564341 -0.709376996633
7.3 -0.507919 -0.690658943851
7.32 -0.507919 -0.670653185389
7.34 -0.442836 -0.649318526866
7.36 -0.442836 -0.626592735465
7.38 -0.387528 -0.602398399066
7.4 -0.387528 -0.576811747532
7.42 -0.342955 -0.550028575137
7.44 -0.342955 -0.522342857561
7.46 -0.313842 -0.494117447238
7.48 -0.313842 -0.465799926506
7.5 -0.282326 -0.437890158642
7.52 -0.282326 -0.410754618814
7.54 -0.266465 -0.384641027061
7.56 -0.266465 -0.35985239816
7.58 -0.258505 -0.336724030204
7.6 -0.258505 -0.315536939113
7.62 -0.253146 -0.296519247771
7.64 -0.253146 -0.279801484645
7.66 -0.250897 -0.265431348997
7.68 -0.250897 -0.253392511579
7.7 -0.239188 -0.24361748101
7.72 -0.239188 -0.235888567663
7.74 -0.232563 -0.229875675546
7.76 -0.232563 -0.225298239782
7.78 -0.237836 -0.221924078565
7.8 -0.237836 -0.219628514127
7.82 -0.244783 -0.218377345281
7.84 -0.244783 -0.218120111141
7.86 -0.241567 -0.218795983126
7.88 -0.241567 -0.220233107309
7.9 -0.237361 -0.222177169679
7.92 -0.237361 -0.224397369783
7.94 -0.230568 -0.226689069594
7.96 -0.230568 -0.228861781
7.98 -0.23911 -0.230743255088
8 -0.23911 -0.232340621993
8.02 -0.25133 -0.233803818016
8.04 -0.25133 -0.235289647806
8.06 -0.247905 -0.23695610699
8.08 -0.247905 -0.238785579922
8.1 -0.245871 -0.240621189018
8.12 -0.245871 -0.242349901828
8.14 -0.237905 -0.243896377888
8.16 -0.237905 -0.245153536708
8.18 -0.222642 -0.245993133002
8.2 -0.222642 -0.246262232856
8.22 -0.207268 -0.245793455225
8.24 -0.207268 -0.244477215798
8.26 -0.197906 -0.242253719225
8.28 -0.197906 -0.239159655599
8.3 -0.203121 -0.235307720565
8.32 -0.203121 -0.230943838081
8.34 -0.208564 -0.22641204142
8.36 -0.208564 -0.221996526414
8.38 -0.211039 -0.217924640653
8.4 -0.211039 -0.214341587963
8.42 -0.22591 -0.211321497352
8.44 -0.22591 -0.209014521806
8.46 -0.241043 -0.207625438065
8.48 -0.241043 -0.20728856735
8.5 -0.243977 -0.208077838618
8.52 -0.243977 -0.209905537067
8.54 -0.242696 -0.212557746307
8.56 -0.242696 -0.21579681747
8.58 -0.249724 -0.219373481986
8.6 -0.249724 -0.223148672723
8.62 -0.239832 -0.227075925631
8.64 -0.239832 -0.230961854304
8.66 -0.215614 -0.2345036888
8.68 -0.215614 -0.237343887748
8.7 -0.189791 -0.239092952031
8.72 -0.189791 -0.23946180974
8.74 -0.16806 -0.238251329769
8.76 -0.16806 -0.235392385682
8.78 -0.143189 -0.230922655676
8.8 -0.143189 -0.224900706247
8.82 -0.120283 -0.217400618424
8.84 -0.120283 -0.208551583889
8.86 -0.097925 -0.198522265747
8.88 -0.097925 -0.18749475248
8.9 -0.075969 -0.175655738344
8.92 -0.075969 -0.163187811803
8.94 -0.0519 -0.150263875143
8.96 -0.0519 -0.137020703314
8.98 -0.031228 -0.123561369526
9 -0.031228 -0.110006905965
9.02 0.005789 -0.0964880733752
9.04 0.005789 -0.0829641748932
9.06 0.039091 -0.0692594523174
9.08 0.039091 -0.0552728096459
9.1 0.086132 -0.0409650074558
9.12 0.086132 -0.0261936397523
9.14 0.147431 -0.0107396989372
9.16 0.147431 0.00567460794954
9.18 0.207293 0.0233647588778
9.2 0.207293 0.0425266960755
9.22 0.266017 0.0632545424354
9.24 0.266017 0.0855595699466
9.26 0.319347 0.109385750134
9.28 0.319347 0.13458701819
9.3 0.372204 0.160950153648
9.32 0.372204 0.188258738303
9.34 0.420309 0.216300864543
9.36 0.420309 0.244837807751
9.38 0.471675 0.273617961424
9.4 0.471675 0.302459042048
9.42 0.5157 0.331240321556
9.44 0.5157 0.359801148835
9.46 0.548622 0.387955294664
9.48 0.548622 0.415469086675
9.5 0.579357 0.442079094475
9.52 0.579357 0.46758599507
9.54 0.616079 0.491848319215
9.56 0.616079 0.514848605533
9.58 0.644898 0.536669309255
9.6 0.644898 0.557347718266
9.62 0.653673 0.576884705196
9.64 0.653673 0.595144238974
9.66 0.639149 0.611885716029
9.68 0.639149 0.626763713043
9.7 0.624002 0.639360593593
9.72 0.624002 0.649415747163
9.74 0.598715 0.656802228978
9.76 0.598715 0.661421215513
9.78 0.569466 0.663200962648
9.8 0.569466 0.662148767513
9.82 0.541107 0.658334874722
9.84 0.541107 0.65192083657
9.86 0.512451 0.64313578764
9.88 0.512451 0.632244899526
9.9 0.481327 0.619533273533
9.92 0.481327 0.605272909132
9.94 0.448824 0.58971592732
9.96 0.448824 0.573099221825
9.98 0.41713 0.555639003694
10 0.41713 0.5375465946
10.02 0.391441 0.519021765996
10.04 0.391441 0.500293972638
10.06 0.374469 0.481608099986
10.08 0.374469 0.463236934452
10.1 0.36669 0.445465979924
10.12 0.36669 0.428585236241
10.14 0.357755 0.412878143167
10.16 0.357755 0.398521329739
10.18 0.340153 0.38560003393
10.2 0.340153 0.374056248103
10.22 0.312507 0.363719094546
10.24 0.312507 0.354320366968
10.26 0.279711 0.345522809764
10.28 0.279711 0.336988543343
10.3 0.256761 0.328390527042
10.32 0.256761 0.319554647622
10.34 0.24179 0.310434869273
10.36 0.24179 0.301073641139
10.38 0.222303 0.291583533887
10.4 0.222303 0.282019183802
10.42 0.21682 0.272387764285
10.44 0.21682 0.262821799018
10.46 0.201448 0.2535485621
10.48 0.201448 0.244652396145
10.5 0.183519 0.236101638133
10.52 0.183519 0.227836965071
10.54 0.176534 0.219778090312
10.56 0.176534 0.211950122975
10.58 0.163946 0.204461059099
10.6 0.163946 0.197335575367
10.62 0.14182 0.190531835743
10.64 0.14182 0.183920930694
10.66 0.117924 0.177308555675
10.68 0.117924 0.170523168069
10.7 0.084672 0.163416844655
10.72 0.084672 0.155798763656
10.74 0.042372 0.147450885864
10.76 0.042372 0.138143546361
10.78 0.013034 0.12764569886
10.8 0.013034 0.115928081107
10.82 -0.012512 0.103123198422
10.84 -0.012512 0.0894083574139
10.86 -0.046403 0.0749917166988
10.88 -0.046403 0.0599916198489
10.9 -0.083261 0.0444509505625
10.92 -0.083261 0.0283977708562
10.94 -0.107613 0.011846675337
10.96 -0.107613 -0.00506216044191
10.98 -0.137526 -0.0220935964143
11 -0.137526 -0.0391039617011
11.02 -0.164264 -0.0560266911019
11.04 -0.164264 -0.0727824814295
11.06 -0.182354 -0.0892853687646
11.08 -0.182354 -0.105398566684
11.1 -0.199664 -0.120949580293
11.12 -0.199664 -0.135812760333
11.14 -0.215333 -0.149903902512
11.16 -0.215333 -0.163167589463
11.18 -0.228144 -0.175573662422
11.2 -0.228144 -0.187102633254
11.22 -0.230677 -0.197744426924
11.24 -0.230677 -0.207431240911
11.26 -0.235107 -0.216051766631
11.28 -0.235107 -0.223571227478
11.3 -0.242115 -0.230016658308
11.32 -0.242115 -0.235470083433
11.34 -0.248807 -0.240054979633
11.36 -0.248807 -0.243898350473
11.38 -0.271553 -0.247125885179
11.4 -0.271553 -0.250002709115
11.42 -0.298178 -0.252895638905
11.44 -0.298178 -0.256132999305
11.46 -0.34015 -0.260001742459
11.48 -0.34015 -0.26484688216
11.5 -0.373944 -0.271047119581
11.52 -0.373944 -0.278786887725
11.54 -0.401357 -0.288089638534
11.56 -0.401357 -0.298863940343
11.58 -0.42547 -0.310928651023
11.6 -0.42547 -0.32406382246
11.62 -0.449273 -0.33802557609
11.64 -0.449273 -0.352585715239
11.66 -0.464099 -0.367536392797
11.68 -0.464099 -0.382616746184
11.7 -0.48029 -0.397533083719
11.72 -0.48029 -0.412067017322
11.74 -0.495578 -0.42606757871
11.76 -0.495578 -0.439423437388
11.78 -0.511941 -0.452059372428
11.8 -0.511941 -0.463949447025
11.82 -0.533389 -0.475108221798
11.84 -0.533389 -0.485617933611
11.86 -0.555642 -0.495612182162
11.88 -0.555642 -0.505223475135
11.9 -0.568477 -0.514579219548
11.92 -0.568477 -0.523707757317
11.94 -0.581263 -0.532557465875
11.96 -0.581263 -0.54109689796
11.98 -0.585806 -0.549311082514
12 -0.585806 -0.557126353919
12.02 -0.588749 -0.564425039931
12.04 -0.588749 -0.571116852429
12.06 -0.596663 -0.577136121037
12.08 -0.596663 -0.582497512875
12.1 -0.609642 -0.587279392763
12.12 -0.609642 -0.591609640547
12.14 -0.611841 -0.595651622776
12.16 -0.611841 -0.599451387857
12.18 -0.606494 -0.60296021215
12.2 -0.606494 -0.606083184366
12.22 -0.597918 -0.608691116379
12.24 -0.597918 -0.610669884833
12.26 -0.60716 -0.611921099202
12.28 -0.60716 -0.612548808294
12.3 -0.619591 -0.612814788201
12.32 -0.619591 -0.612969513203
12.34 -0.630263 -0.613246993839
12.36 -0.630263 -0.613815954444
12.38 -0.635657 -0.61478699939
12.4 -0.635657 -0.616188796963
12.42 -0.655326 -0.617983215436
12.44 -0.655326 -0.620252601957
12.46 -0.668994 -0.623171776483
12.48 -0.668994 -0.626804639973
12.5 -0.676017 -0.631125292153
12.52 -0.676017 -0.636030529122
12.54 -0.678699 -0.64135841975
12.56 -0.678699 -0.64692568465
12.58 -0.675923 -0.652537998813
12.6 -0.675923 -0.65798903338
12.62 -0.6769 -0.663070094875
12.64 -0.6769 -0.667659408711
12.66 -0.67409 -0.671708726522
12.68 -0.67409 -0.675164108734
12.7 -0.676579 -0.677969640122
12.72 -0.676579 -0.680150181539
12.74 -0.681472 -0.681794045088
12.76 -0.681472 -0.683012057101
12.78 -0.676514 -0.683929622079
12.8 -0.676514 -0.684571049815
12.82 -0.682013 -0.684879385557
12.84 -0.682013 -0.68491380945
12.86 -0.695818 -0.684823205095
12.88 -0.695818 -0.68480463993
12.9 -0.701637 -0.685087391403
12.92 -0.701637 -0.685774509644
12.94 -0.710777 -0.686865130964
12.96 -0.710777 -0.688374607114
12.98 -0.71449 -0.690329744778
13 -0.71449 -0.692688240102
13.02 -0.72264 -0.695354331662
13.04 -0.72264 -0.69827975652
13.06 -0.743874 -0.701455323325
13.08 -0.743874 -0.704980248772
13.1 -0.752557 -0.709036947104
13.12 -0.752557 -0.713641715085
13.14 -0.748279 -0.718678677218
13.16 -0.748279 -0.723925664882
13.18 -0.737981 -0.729082520113
13.2 -0.737981 -0.733858066731
13.22 -0.719435 -0.737977889107
13.24 -0.719435 -0.741170985291
13.26 -0.703992 -0.743178803546
13.28 -0.703992 -0.743862354074
13.3 -0.70367 -0.743182917244
13.32 -0.70367 -0.74129045324
13.34 -0.701282 -0.738480813302
13.36 -0.701282 -0.735005149543
13.38 -0.714901 -0.731071416641
13.4 -0.714901 -0.727005378623
13.42 -0.736686 -0.723214747585
13.44 -0.736686 -0.720089740137
13.46 -0.743001 -0.717993563192
13.48 -0.743001 -0.717045699616
13.5 -0.733836 -0.717167013044
13.52 -0.733836 -0.718120695564
13.54 -0.715468 -0.719550950358
13.56 -0.715468 -0.721073936637
13.58 -0.716207 -0.722295992381
13.6 -0.716207 -0.723079884263
13.62 -0.727592 -0.723497420596
13.64 -0.727592 -0.723711775897
13.66 -0.742665 -0.723954989337
13.68 -0.742665 -0.724444975438
13.7 -0.754037 -0.725381300984
13.72 -0.754037 -0.726876332563
13.74 -0.758229 -0.728968835774
13.76 -0.758229 -0.731606007901
13.78 -0.74895 -0.734663316723
13.8 -0.74895 -0.737906998063
13.82 -0.732665 -0.741023902287
13.84 -0.732665 -0.743704969502
13.86 -0.719366 -0.745654623268
13.88 -0.719366 -0.746686958379
13.9 -0.696269 -0.746710128707
13.92 -0.696269 -0.745598280409
13.94 -0.684542 -0.743203751098
13.96 -0.684542 -0.739553790417
13.98 -0.670553 -0.734813829784
14 -0.670553 -0.729134416287
14.02 -0.643684 -0.722650139722
14.04 -0.643684 -0.715384003857
14.06 -0.626785 -0.70726916623
14.08 -0.626785 -0.698370839775
14.1 -0.61117 -0.688856334194
14.12 -0.61117 -0.678892661743
14.14 -0.599101 -0.668641595983
14.16 -0.599101 -0.6582750361
14.18 -0.585751 -0.647966822937
14.2 -0.585751 -0.637843561478
14.22 -0.574603 -0.627989768215
14.24 -0.574603 -0.618483853758
14.26 -0.574287 -0.609396219557
14.28 -0.574287 -0.600864730376
14.3 -0.59334 -0.593076047862
14.32 -0.59334 -0.586325266895
14.34 -0.619887 -0.580983859936
14.36 -0.619887 -0.577366858547
14.38 -0.658132 -0.575733869096
14.4 -0.658132 -0.576327877045
14.42 -0.696994 -0.579369544908
14.44 -0.696994 -0.584955721127
14.46 -0.721854 -0.593080999341
14.48 -0.721854 -0.603528212686
14.5 -0.760867 -0.615918275522
14.52 -0.760867 -0.630003853514
14.54 -0.795372 -0.645649880344
14.56 -0.795372 -0.662651491979
14.58 -0.81537 -0.680756459721
14.6 -0.81537 -0.699594619665
14.62 -0.840653 -0.718714527921
14.64 -0.840653 -0.737790095714
14.66 -0.859781 -0.756605905441
14.68 -0.859781 -0.774942169704
14.7 -0.867577 -0.792584371166
14.72 -0.867577 -0.809283913917
14.74 -0.866603 -0.824773891232
14.76 -0.866603 -0.838804622745
14.78 -0.882224 -0.85114881741
14.8 -0.882224 -0.86182972322
14.82 -0.891611 -0.871069548603
14.84 -0.891611 -0.879041291261
14.86 -0.89189 -0.885874390672
14.88 -0.89189 -0.891633135806
14.9 -0.890977 -0.896327256718
14.92 -0.890977 -0.899992167169
14.94 -0.888391 -0.902682005944
14.96 -0.888391 -0.904459884093
14.98 -0.887551 -0.905393994334
15 -0.887551 -0.905584508399
15.02 -0.90226 -0.905153576114
15.04 -0.90226 -0.904358994277
15.06 -0.932086 -0.903557697728
15.08 -0.932086 -0.903170352504
15.1 -0.964624 -0.903654397194
15.12 -0.964624 -0.905371152774
15.14 -0.988488 -0.908592920471
15.16 -0.988488 -0.913409826262
15.18 -1.003994 -0.919762897025
15.2 -1.003994 -0.92747765415
15.22 -1.014187 -0.936292454819
15.24 -1.014187 -0.945911400924
15.26 -1.038471 -0.956020997158
15.28 -1.038471 -0.966476262872
15.3 -1.064874 -0.977271430131
15.32 -1.064874 -0.98840735799
15.34 -1.077665 -0.999891386535
15.36 -1.077665 -1.01159657765
15.38 -1.075907 -1.02329357038
15.4 -1.075907 -1.03467003961
15.42 -1.070567 -1.0453577063
15.44 -1.070567 -1.05505307779
15.46 -1.06129 -1.06351450749
15.48 -1.06129 -1.07055559229
15.5 -1.071827 -1.07604107566
15.52 -1.071827 -1.08009194486
15.54 -1.086945 -1.08302949065
15.56 -1.086945 -1.08519064467
15.58 -1.076911 -1.08691465768
15.6 -1.076911 -1.08826759413
15.62 -1.058626 -1.08909557749
15.64 -1.058626 -1.08922214117
15.66 -1.036095 -1.08845711583
15.68 -1.036095 -1.08664139018
15.7 -1.014742 -1.08364609917
15.72 -1.014742 -1.07941931354
15.74 -0.997305 -1.07397249654
15.76 -0.997305 -1.06739212171
15.78 -0.991956 -1.05982192071
15.8 -0.991956 -1.0515191529
15.82 -0.993925 -1.04282292628
15.84 -0.993925 -1.03408434452
15.86 -1.001276 -1.02565237694
15.88 -1.001276 -1.01784492327
15.9 -0.992512 -1.01094387302
15.92 -0.992512 -1.00500190977
15.94 -0.956918 -0.99988694567
15.96 -0.956918 -0.995227500063
15.98 -0.909967 -0.990472887188
16 -0.909967 -0.985083972518
16.02 -0.858653 -0.978548300699
16.04 -0.858653 -0.97045479804
